date,no1,no2,no3,no4,no5
2019-01-15 13:00:00,-0.1052,-0.5196,1.7638,-2.1976,0.5431
2019-01-15 14:00:00,0.1589,1.7798,-0.7929,1.5843,-0.476
2019-01-15 15:00:00,1.3855,0.6006,-0.3883,-1.1544,0.6129
2019-01-15 16:00:00,0.5616,-0.8167,1.338,2.9177,-1.5988
2019-01-15 17:00:00,0.8478,-1.3857,0.902,0.652,0.1551
2019-01-15 18:00:00,0.9777,0.9553,2.0968,1.0995,-1.8612
2019-01-15 19:00:00,0.1672,1.4449,-1.8857,0.196,-1.4277
2019-01-15 20:00:00,2.0444,0.5555,-0.7863,-0.97,-0.3757
2019-01-15 21:00:00,1.2659,0.6509,-1.617,-0.5716,-0.6223
2019-01-15 22:00:00,0.8195,-0.2023,0.0197,1.2659,-1.6602
2019-01-15 23:00:00,1.4426,-0.0109,-0.3202,2.1951,-1.5667
2019-01-16 00:00:00,-1.9551,-0.6417,-0.9803,0.2651,0.2318
2019-01-16 01:00:00,1.4484,-1.2094,-1.8498,-0.6517,-0.6939
2019-01-16 02:00:00,0.117,-0.179,0.706,-0.1253,-0.4542
2019-01-16 03:00:00,-0.3473,-0.8856,-0.026,0.1045,-0.834
2019-01-16 04:00:00,2.9233,-0.9076,-0.8317,-0.9317,-0.2165
2019-01-16 05:00:00,0.4076,-1.4605,0.9457,-0.0752,-2.3547
2019-01-16 06:00:00,-1.825,-1.5799,-0.181,1.2325,-1.3153
2019-01-16 07:00:00,0.0104,1.0374,-0.3618,0.1815,0.0536
2019-01-16 08:00:00,-0.2259,-0.2457,-0.4676,0.0728,-0.0369
2019-01-16 09:00:00,-0.0846,0.0638,0.8906,-0.5476,0.7886
2019-01-16 10:00:00,1.3297,-2.0574,0.746,-0.2025,0.0673
2019-01-16 11:00:00,-0.5393,1.267,-0.0126,-2.7421,0.3626
2019-01-16 12:00:00,-0.3765,-0.7579,-0.0263,1.0834,-1.079
2019-01-16 13:00:00,-0.1388,0.0053,-1.0904,2.3306,0.5772
2019-01-16 14:00:00,-0.1255,0.2401,0.7258,3.3625,-0.8657
2019-01-16 15:00:00,-1.3073,1.2234,-1.9016,-0.454,-2.4598
2019-01-16 16:00:00,0.4924,0.5584,-0.6388,0.0693,0.2838
2019-01-16 17:00:00,0.2429,0.3511,-0.1289,-2.6691,-0.4352
2019-01-16 18:00:00,1.0032,1.7064,0.1162,1.2926,-0.5675
2019-01-16 19:00:00,-0.6999,-1.7396,-0.2173,-0.3745,0.8497
2019-01-16 20:00:00,-0.7314,-1.2077,1.461,-1.6322,0.2052
2019-01-16 21:00:00,1.0807,-1.1759,0.5447,-0.701,-2.2693
2019-01-16 22:00:00,0.7183,0.6936,-1.0096,-0.9224,0.0276
2019-01-16 23:00:00,0.2517,0.9386,1.0249,0.386,-0.0107
2019-01-17 00:00:00,-0.4961,-1.3374,2.6484,-2.083,0.1482
2019-01-17 01:00:00,0.1373,1.0176,-1.4357,-1.8772,-0.0022
2019-01-17 02:00:00,-0.3634,-0.9019,0.1214,-1.4966,1.2241
2019-01-17 03:00:00,-0.132,-1.7845,-0.648,-0.5488,-1.9674
2019-01-17 04:00:00,-0.3618,0.002,0.9396,-0.1058,-1.1732
2019-01-17 05:00:00,0.4837,-0.5921,-0.0901,2.0074,-1.6242
2019-01-17 06:00:00,-0.9246,0.7167,0.942,0.7444,-0.2577
2019-01-17 07:00:00,-0.4022,0.7158,-1.1523,0.6553,0.5414
2019-01-17 08:00:00,1.2736,0.7391,-0.4118,1.4558,0.4108
2019-01-17 09:00:00,-0.0096,-0.7965,-0.7292,0.7326,0.9089
2019-01-17 10:00:00,0.6429,0.3196,0.7709,0.4343,0.1006
2019-01-17 11:00:00,2.2815,0.5206,0.975,0.8466,1.6845
2019-01-17 12:00:00,1.5523,2.5265,0.952,-0.5267,-1.4513
2019-01-17 13:00:00,0.6881,1.2333,-0.3256,-0.9923,-0.5953
2019-01-17 14:00:00,-1.0623,0.3952,-1.6254,-0.2855,2.4264
2019-01-17 15:00:00,-1.486,0.3427,0.3409,-0.3852,1.301
2019-01-17 16:00:00,-0.8942,0.3393,1.2449,1.6162,-0.9362
2019-01-17 17:00:00,-1.1203,-1.8415,-0.4393,-0.7347,-2.4739
2019-01-17 18:00:00,-1.0614,0.814,0.1273,-1.3148,-0.128
2019-01-17 19:00:00,1.3362,-0.0831,0.3858,1.8893,0.3037
2019-01-17 20:00:00,0.1004,-0.3754,0.5868,-0.4681,0.9705
2019-01-17 21:00:00,0.2528,-0.046,-1.0062,-1.4338,0.9196
2019-01-17 22:00:00,0.5969,-1.082,1.0627,-0.5289,-0.7527
2019-01-17 23:00:00,-0.4435,-1.1882,0.642,-0.0207,-0.3165
2019-01-18 00:00:00,-0.2017,-0.8119,-1.5919,0.0221,0.9638
2019-01-18 01:00:00,0.3809,0.4969,-1.3667,-2.7457,2.2843
2019-01-18 02:00:00,0.882,0.5503,1.9615,1.096,1.098
2019-01-18 03:00:00,0.1258,-0.5328,-0.8637,0.1424,0.0702
2019-01-18 04:00:00,-0.4281,-0.7432,0.5572,-1.161,0.7126
2019-01-18 05:00:00,-1.7773,-0.3006,-0.292,0.3248,0.2598
2019-01-18 06:00:00,-0.1444,1.3058,0.5136,-0.3035,-0.5211
2019-01-18 07:00:00,0.1478,-1.6923,2.6156,0.4433,1.1702
2019-01-18 08:00:00,-0.8825,0.0702,-0.0772,1.3491,-0.3249
2019-01-18 09:00:00,2.0448,-2.0935,0.4547,-1.5512,0.3279
2019-01-18 10:00:00,0.421,0.4732,0.2895,0.8114,0.9934
2019-01-18 11:00:00,0.34,-1.7029,1.2583,0.0779,-0.0639
2019-01-18 12:00:00,-1.7072,-1.2647,0.2318,-1.1469,0.9069
2019-01-18 13:00:00,-0.1648,0.9951,-0.0436,-0.9241,-1.7438
2019-01-18 14:00:00,-0.0704,0.8418,-0.8157,2.5093,0.9124
2019-01-18 15:00:00,-0.0276,-0.4572,0.0574,1.0759,0.356
2019-01-18 16:00:00,-0.098,-0.9496,0.1009,0.3043,0.775
2019-01-18 17:00:00,-0.9211,-0.0788,-1.5314,0.2412,0.0775
2019-01-18 18:00:00,0.1611,0.2064,0.638,-0.4966,0.2019
2019-01-18 19:00:00,0.4825,-0.6142,0.9804,-0.6414,0.1434
2019-01-18 20:00:00,0.2955,-0.8766,0.0966,-0.59,-0.3159
2019-01-18 21:00:00,1.1482,-0.0654,-1.2998,1.0692,0.7066
2019-01-18 22:00:00,0.4658,-1.6005,0.0397,-1.7291,0.4409
2019-01-18 23:00:00,-0.677,-0.0388,-0.2298,0.7327,-0.6903
2019-01-19 00:00:00,0.7617,1.1344,-0.6161,1.0082,-0.2202
2019-01-19 01:00:00,0.6551,-2.2147,0.9615,-1.4038,0.7068
2019-01-19 02:00:00,-0.7999,-0.7112,-0.5832,-0.5689,0.0185
2019-01-19 03:00:00,1.2731,0.1377,-0.3738,0.3759,0.5453
2019-01-19 04:00:00,-0.5009,0.0041,1.719,-0.8769,0.1616
2019-01-19 05:00:00,1.2994,0.8057,-0.1561,-1.0757,0.0021
2019-01-19 06:00:00,1.1954,-1.5197,-0.7208,-0.6722,-1.1143
2019-01-19 07:00:00,0.744,-1.0201,-0.7656,0.5269,1.3649
2019-01-19 08:00:00,2.1382,-1.4797,-1.2626,0.2587,0.7246
2019-01-19 09:00:00,-0.2992,0.258,0.763,0.5861,0.5109
2019-01-19 10:00:00,1.6693,-0.5899,-1.5403,-0.9689,0.2443
2019-01-19 11:00:00,-1.1572,1.0895,1.5991,-0.9636,-0.2346
2019-01-19 12:00:00,1.1631,0.2251,-0.2269,-0.9466,-0.7724
2019-01-19 13:00:00,-0.6031,0.2714,-2.1137,1.2488,-0.6347
2019-01-19 14:00:00,-0.5608,-0.4721,0.0316,0.651,1.0394
2019-01-19 15:00:00,-0.4678,0.1246,0.3655,0.9339,0.4243
2019-01-19 16:00:00,-0.2365,-0.187,-0.0624,-0.0522,0.8494
2019-01-19 17:00:00,0.5917,-0.5851,-1.3383,-0.1888,1.398
2019-01-19 18:00:00,0.1517,-0.3641,0.7002,-0.3286,-0.116
2019-01-19 19:00:00,-1.0932,0.5276,0.6457,-0.7142,-0.5048
2019-01-19 20:00:00,1.3078,-1.3957,1.0784,-1.4927,1.3905
2019-01-19 21:00:00,-0.8908,-1.1751,-0.6658,-1.5297,-0.7129
2019-01-19 22:00:00,1.2594,-0.0477,0.4361,0.3859,-0.8449
2019-01-19 23:00:00,-0.6963,0.2579,-2.3549,0.3109,-0.9372
2019-01-20 00:00:00,-0.2021,0.5855,-1.2519,-0.9,-0.9896
2019-01-20 01:00:00,0.3297,1.6465,0.4955,-0.1399,-1.2322
2019-01-20 02:00:00,-0.5444,-0.8035,0.2731,-1.616,-1.5296
2019-01-20 03:00:00,0.3774,-1.283,1.3844,-0.1264,1.1737
2019-01-20 04:00:00,-0.3501,-1.5307,0.6896,-1.3149,0.2167
2019-01-20 05:00:00,-0.2855,-0.4669,-1.4524,0.5557,-1.0558
2019-01-20 06:00:00,-0.3869,-1.1615,-2.1003,-0.0292,1.8175
2019-01-20 07:00:00,-0.3125,0.5111,-0.0718,-0.783,2.0586
2019-01-20 08:00:00,0.9607,0.1846,-0.2089,0.3324,-0.3291
2019-01-20 09:00:00,1.8985,-0.166,0.7269,-0.2334,0.6146
2019-01-20 10:00:00,-1.0828,-1.1046,-1.041,-1.5146,2.5638
2019-01-20 11:00:00,1.3155,-1.2008,0.3861,1.8042,-0.485
2019-01-20 12:00:00,1.5532,-0.3752,1.1333,1.254,-1.0608
2019-01-20 13:00:00,-0.01,0.149,-0.028,0.7732,0.2371
2019-01-20 14:00:00,0.5604,-0.3997,0.6478,-0.6378,0.8906
2019-01-20 15:00:00,1.4587,-1.4205,-0.6443,0.8249,0.9424
2019-01-20 16:00:00,-1.3748,0.1339,2.51,-0.3585,0.3244
2019-01-20 17:00:00,0.6477,-0.1209,-0.405,-0.4379,0.0064
2019-01-20 18:00:00,-0.2058,0.7485,-0.8317,-0.2989,-0.169
2019-01-20 19:00:00,1.868,0.6223,-0.4349,-0.1314,-1.1851
2019-01-20 20:00:00,-1.0874,0.646,0.1205,1.4446,0.1025
2019-01-20 21:00:00,0.1188,-0.3249,0.9166,-0.2712,0.7339
2019-01-20 22:00:00,1.1074,-1.7245,-0.3674,-0.6268,0.3139
2019-01-20 23:00:00,-0.0984,-2.2632,1.2514,1.2449,-2.6237
2019-01-21 00:00:00,0.6569,0.2706,-0.501,-0.9981,0.9692
2019-01-21 01:00:00,-0.3825,-0.0985,0.7951,-0.5693,1.8629
2019-01-21 02:00:00,-0.8022,0.8314,-0.6509,-0.9196,-0.4006
2019-01-21 03:00:00,0.0629,-0.599,0.239,0.5225,0.5604
2019-01-21 04:00:00,-0.6361,0.2383,-0.2803,1.3264,-1.3728
2019-01-21 05:00:00,-0.465,1.3532,-1.6818,-1.5766,-0.539
2019-01-21 06:00:00,-0.0876,-1.3151,-0.3008,-0.4232,-1.3916
2019-01-21 07:00:00,-0.7116,2.6495,-0.9444,-2.0482,1.1905
2019-01-21 08:00:00,0.2036,0.8044,-0.7786,1.4771,-0.4978
2019-01-21 09:00:00,0.7494,0.2486,1.1224,0.5421,-1.8689
2019-01-21 10:00:00,-0.1652,0.5919,-0.5141,1.0161,-0.0321
2019-01-21 11:00:00,-0.4255,0.592,1.3717,0.8222,0.0386
2019-01-21 12:00:00,0.4535,-0.4225,-0.4423,-1.0151,0.4855
2019-01-21 13:00:00,2.1096,-0.0817,0.2792,0.1746,-0.1959
2019-01-21 14:00:00,1.0758,0.8202,-0.208,-2.0771,0.4905
2019-01-21 15:00:00,1.6641,0.7394,-0.7523,-0.796,0.089
2019-01-21 16:00:00,0.4257,1.4389,0.3553,0.7647,0.8818
2019-01-21 17:00:00,2.0349,0.1113,-0.4826,1.3812,-1.5146
2019-01-21 18:00:00,-1.7199,-0.1668,-0.8807,-0.6263,1.3509
2019-01-21 19:00:00,1.3891,1.4838,-0.705,0.4834,0.4764
2019-01-21 20:00:00,0.2688,-1.0239,0.8045,0.2484,-0.145
2019-01-21 21:00:00,-0.5462,-0.307,1.9029,-0.5219,-0.6362
2019-01-21 22:00:00,-0.9742,-1.7307,1.9948,0.146,-0.0301
2019-01-21 23:00:00,0.2532,-0.1079,0.6111,0.2006,-1.0144
2019-01-22 00:00:00,0.428,-0.3726,-0.5228,-1.7094,0.084
2019-01-22 01:00:00,-1.0687,0.2284,0.7515,0.1204,0.4611
2019-01-22 02:00:00,-1.3998,-0.9906,-1.3917,1.2092,0.4989
2019-01-22 03:00:00,0.1057,-0.0001,-0.2428,1.7668,1.6108
2019-01-22 04:00:00,-0.7199,-1.395,0.4981,1.6025,0.2108
2019-01-22 05:00:00,0.0016,0.5703,0.0018,1.8723,2.4616
2019-01-22 06:00:00,-0.9107,-1.2595,0.8913,-1.8118,0.0159
2019-01-22 07:00:00,0.8417,-0.6161,-1.226,-0.0602,0.1623
2019-01-22 08:00:00,1.3327,0.7195,-0.8939,-0.1976,0.9695
2019-01-22 09:00:00,0.3864,-0.4596,0.2463,1.3214,2.3863
2019-01-22 10:00:00,0.1728,0.8338,1.8728,1.4803,0.4874
2019-01-22 11:00:00,1.73,-1.4428,-0.0578,0.2425,1.3066
2019-01-22 12:00:00,-1.8171,1.0464,2.5612,0.4291,0.4591
2019-01-22 13:00:00,-0.5826,-0.8965,-1.259,-0.4079,1.2893
2019-01-22 14:00:00,-0.0335,-0.9004,-0.192,-0.4999,2.5417
2019-01-22 15:00:00,-0.3831,0.7222,-0.2883,0.0745,-0.7977
2019-01-22 16:00:00,0.9031,-2.3724,0.9883,-1.7889,-0.7936
2019-01-22 17:00:00,-1.5958,0.8539,0.375,-0.1115,-1.0996
2019-01-22 18:00:00,-0.1155,-0.4185,-0.106,-0.248,0.5887
2019-01-22 19:00:00,1.02,0.3139,0.3725,1.0222,-1.3006
2019-01-22 20:00:00,-0.2581,0.4713,-0.6828,-2.2345,0.3231
2019-01-22 21:00:00,-2.3512,1.2181,-0.5281,-0.7921,-0.8996
2019-01-22 22:00:00,1.2532,-1.7073,-0.5141,-0.3229,-0.4172
2019-01-22 23:00:00,1.4202,0.4272,1.2226,0.6781,2.5513
2019-01-23 00:00:00,-0.1047,-2.0323,0.4095,-0.1058,-0.2121
2019-01-23 01:00:00,-0.949,0.6281,-0.8923,1.87,-2.1491
2019-01-23 02:00:00,-0.5094,-1.3433,-0.1655,0.7391,1.0984
2019-01-23 03:00:00,-2.2103,0.7538,-1.2754,-1.7032,-0.1784
2019-01-23 04:00:00,0.2526,-0.5324,2.0621,-0.2811,-0.202
2019-01-23 05:00:00,-1.0026,1.4732,1.6501,-1.6649,-0.9687
2019-01-23 06:00:00,0.6057,-0.883,-1.3166,0.2566,1.6097
2019-01-23 07:00:00,0.4674,-0.153,1.3185,-0.8059,-1.2739
2019-01-23 08:00:00,0.1879,0.17,0.95,1.2726,-0.1863
2019-01-23 09:00:00,0.7191,-1.8583,0.1665,-2.8191,0.0295
2019-01-23 10:00:00,1.6412,-0.7495,2.4312,0.6338,0.2134
2019-01-23 11:00:00,-0.1002,2.7963,0.2913,0.0126,1.7877
2019-01-23 12:00:00,1.3201,-0.3162,-0.4459,-0.5675,-0.481
2019-01-23 13:00:00,-0.1469,0.4871,-0.5618,-0.5616,0.4858
2019-01-23 14:00:00,0.9367,-0.5142,0.9912,-1.265,0.5285
2019-01-23 15:00:00,-2.7399,-0.5019,-2.2654,0.8342,0.7478
2019-01-23 16:00:00,0.76,0.6177,-2.6072,0.9787,-0.6421
2019-01-23 17:00:00,0.067,-1.4947,0.7186,0.3541,0.86
2019-01-23 18:00:00,-1.0754,1.7477,-0.109,0.5548,1.0309
2019-01-23 19:00:00,2.7972,-0.5546,-0.7931,-0.5028,-0.3367
2019-01-23 20:00:00,0.7536,-1.4708,-1.1218,0.328,0.5608
2019-01-23 21:00:00,-0.6234,-0.1208,0.7511,-0.5928,0.2212
2019-01-23 22:00:00,-0.6592,-0.7212,0.4951,-0.1623,0.4739
2019-01-23 23:00:00,-0.7791,0.5656,-0.1952,0.3665,-0.5007
2019-01-24 00:00:00,2.0767,0.6633,-0.3272,1.0404,1.579
2019-01-24 01:00:00,1.2553,0.9439,-0.3309,0.5865,1.681
2019-01-24 02:00:00,-0.5195,-0.0197,-1.0637,-0.7498,-0.5841
2019-01-24 03:00:00,0.2314,1.1148,0.8488,-1.3857,0.1545
2019-01-24 04:00:00,0.4234,-1.1748,0.7437,0.2392,-1.0824
2019-01-24 05:00:00,-1.4966,0.6125,-1.5445,1.2377,0.6271
2019-01-24 06:00:00,-1.3725,1.1616,0.2351,0.1149,0.2977
2019-01-24 07:00:00,-1.6706,0.2294,1.1949,-1.7337,0.7884
2019-01-24 08:00:00,1.5344,-3.0338,-1.4686,-0.116,-0.2959
2019-01-24 09:00:00,-1.1452,-1.5224,1.2056,0.5626,-1.0727
2019-01-24 10:00:00,-0.7008,-0.0402,0.4076,-0.2792,0.059
2019-01-24 11:00:00,0.2582,1.7261,0.1324,1.0874,-0.9919
2019-01-24 12:00:00,0.2809,-0.1402,-0.6596,-0.1049,-0.3127
2019-01-24 13:00:00,-0.0487,1.2033,2.0224,0.5402,0.9268
2019-01-24 14:00:00,-1.3355,1.1306,-0.2574,-0.1391,-0.6254
2019-01-24 15:00:00,1.7309,0.2649,1.7575,-2.0232,0.437
2019-01-24 16:00:00,0.6458,0.375,-0.8298,0.5134,-0.0082
2019-01-24 17:00:00,-1.3584,-0.7308,-2.0357,0.5656,-0.5039
2019-01-24 18:00:00,-0.8619,-0.0783,0.6122,0.2075,-1.7646
2019-01-24 19:00:00,1.0463,-0.1615,-1.7028,0.7084,1.3801
2019-01-24 20:00:00,-1.2975,-0.86,0.8391,0.0452,-1.0084
2019-01-24 21:00:00,0.2892,-0.352,-0.0998,0.796,-0.6948
2019-01-24 22:00:00,-0.4216,0.6869,-0.3057,-1.0213,-0.0786
2019-01-24 23:00:00,0.4049,-0.9208,0.6723,-0.8229,2.1471
2019-01-25 00:00:00,0.3812,-1.8143,0.8015,-1.2002,0.2825
2019-01-25 01:00:00,-1.5103,0.3385,1.0231,-0.7168,-1.6973
2019-01-25 02:00:00,0.3054,1.8793,0.2686,-0.6338,0.4229
2019-01-25 03:00:00,-1.552,-0.0095,2.3449,-1.2633,0.1311
2019-01-25 04:00:00,-0.613,1.9532,-1.3,-1.1162,-0.2889
2019-01-25 05:00:00,0.8574,-1.4092,1.9978,0.8175,1.5242
2019-01-25 06:00:00,1.1394,-0.7632,0.7799,1.06,1.0214
2019-01-25 07:00:00,-1.4259,-0.3349,1.2103,-0.5774,-1.1507
2019-01-25 08:00:00,-0.3087,-0.2524,0.5793,-0.5277,-1.8444
2019-01-25 09:00:00,-0.6233,0.9411,-0.9022,-0.7817,-0.1665
2019-01-25 10:00:00,1.8693,-1.1995,0.2709,-0.23,-1.7177
2019-01-25 11:00:00,-0.7024,0.8219,1.1441,0.2785,0.5938
2019-01-25 12:00:00,-0.5041,0.3888,-0.631,-0.2572,0.0795
2019-01-25 13:00:00,-0.7262,1.8976,-0.0484,-0.8036,0.2801
2019-01-25 14:00:00,0.2517,0.6238,0.9456,-0.443,-1.0003
2019-01-25 15:00:00,1.8031,1.4742,0.6004,1.2022,0.136
2019-01-25 16:00:00,0.4064,-0.0018,-0.9142,-0.8652,-1.0631
2019-01-25 17:00:00,-0.6967,0.5886,-0.6926,1.9679,0.0421
2019-01-25 18:00:00,-2.3583,0.594,-0.1514,0.207,0.3033
2019-01-25 19:00:00,-1.208,-0.5817,0.6358,1.1216,-0.9359
2019-01-25 20:00:00,0.0171,1.445,-0.3477,-0.1111,-0.4912
2019-01-25 21:00:00,-1.0977,1.3686,0.3823,-0.7814,-1.2806
2019-01-25 22:00:00,-0.7236,1.6235,0.1052,-0.2716,0.9309
2019-01-25 23:00:00,0.4573,0.9815,-0.6151,-0.3388,0.6556
2019-01-26 00:00:00,-0.4358,-1.6045,-0.3473,-0.7111,0.6951
2019-01-26 01:00:00,0.7928,0.7057,0.4732,-1.3537,1.0704
2019-01-26 02:00:00,-1.0714,-0.2328,-0.6475,-1.1074,0.4676
2019-01-26 03:00:00,0.9603,0.71,0.805,-0.5956,1.418
2019-01-26 04:00:00,0.2868,0.3162,-0.0272,-1.6672,0.1481
2019-01-26 05:00:00,-0.9039,-0.8877,-0.2031,0.3788,-0.8148
2019-01-26 06:00:00,1.3412,0.4063,0.9447,-1.1899,0.2524
2019-01-26 07:00:00,-0.4678,-1.0401,-0.0952,0.1433,0.5947
2019-01-26 08:00:00,0.2551,-0.8609,-1.1772,0.0414,-0.97
2019-01-26 09:00:00,-0.3416,0.3636,-0.7834,0.2754,-0.9503
2019-01-26 10:00:00,-0.0458,-2.4672,-2.2924,-0.7768,-0.9922
2019-01-26 11:00:00,1.3036,1.3806,-2.7604,-1.5698,1.0914
2019-01-26 12:00:00,-1.3453,-0.0421,-0.41,-1.3113,-0.4481
2019-01-26 13:00:00,-1.088,0.069,1.0745,-0.1245,0.1545
2019-01-26 14:00:00,2.4284,-1.4371,-1.6868,0.3502,0.1745
2019-01-26 15:00:00,0.0392,-0.419,0.787,0.1342,1.4779
2019-01-26 16:00:00,0.1487,1.0664,0.7143,0.921,-1.1215
2019-01-26 17:00:00,2.4384,-1.2226,-0.7295,1.1846,-1.5114
2019-01-26 18:00:00,-0.4629,0.2003,0.2959,0.7747,1.3725
2019-01-26 19:00:00,-0.428,-0.5098,-0.7316,-0.0077,0.3997
2019-01-26 20:00:00,-0.454,-0.4278,-0.1856,-1.6077,-1.9432
2019-01-26 21:00:00,-0.4711,1.6234,-0.4228,-0.6887,-0.2512
2019-01-26 22:00:00,-0.5368,-1.8284,1.1376,0.5499,-1.363
2019-01-26 23:00:00,-0.246,-0.0858,0.191,1.397,1.68
2019-01-27 00:00:00,-0.272,0.502,-1.8404,1.3956,-0.629
2019-01-27 01:00:00,0.3793,0.4891,-2.0248,0.1286,-1.0268
2019-01-27 02:00:00,-0.1413,-1.2502,1.6429,-0.6903,-1.0649
2019-01-27 03:00:00,1.047,-0.287,0.3071,1.1493,-1.2808
2019-01-27 04:00:00,-0.5516,0.2083,1.6237,-0.1671,2.2346
2019-01-27 05:00:00,1.0558,1.5644,1.6001,2.4196,0.1358
2019-01-27 06:00:00,-0.3607,0.6696,-1.2136,0.2669,1.1276
2019-01-27 07:00:00,1.1854,-0.5294,-0.1711,0.5178,-1.6556
2019-01-27 08:00:00,-1.0081,-0.6005,0.9988,1.0331,2.1352
2019-01-27 09:00:00,0.5204,0.0718,0.3132,1.0434,0.9257
2019-01-27 10:00:00,0.2337,-1.0249,1.3742,-0.4085,-0.8357
2019-01-27 11:00:00,0.6383,0.0884,-0.9198,0.5863,-0.3227
2019-01-27 12:00:00,-0.433,0.4049,-0.0369,-0.5846,-0.3998
2019-01-27 13:00:00,1.3677,0.5968,-1.3443,-1.0531,0.3918
2019-01-27 14:00:00,-1.7207,0.1221,-0.1282,-1.1289,0.3337
2019-01-27 15:00:00,1.1489,0.3661,-0.475,1.6616,0.0002
2019-01-27 16:00:00,0.8665,-1.1068,-0.8069,-0.3304,-0.6425
2019-01-27 17:00:00,2.296,-1.6222,-0.5911,-0.8073,-0.6224
2019-01-27 18:00:00,1.3347,-1.4523,0.3036,-0.8084,-1.523
2019-01-27 19:00:00,-0.7804,0.8888,2.1747,-0.4942,0.4186
2019-01-27 20:00:00,-0.1165,-0.4325,0.8189,-0.8935,-1.4539
2019-01-27 21:00:00,-1.3495,-0.2072,-0.5703,0.0894,0.9449
2019-01-27 22:00:00,0.5527,-0.875,-0.0293,-0.4951,0.3685
2019-01-27 23:00:00,0.5357,-0.8549,-0.9462,0.2095,0.7747
2019-01-28 00:00:00,0.2103,0.4592,-1.7088,0.8958,0.2862
2019-01-28 01:00:00,1.2303,-1.6412,0.5029,0.8073,1.8364
2019-01-28 02:00:00,0.42,0.4521,1.4497,0.9625,0.8407
2019-01-28 03:00:00,0.0383,-0.5741,-0.6154,1.5083,0.5242
2019-01-28 04:00:00,1.9312,0.5792,0.4906,-0.3029,0.2485
2019-01-28 05:00:00,2.1761,0.4287,-1.0714,0.5744,1.4795
2019-01-28 06:00:00,-1.6239,-0.5121,-0.2503,0.0037,1.8472
2019-01-28 07:00:00,-0.4772,-0.1799,-2.0573,0.3771,1.1029
2019-01-28 08:00:00,0.2551,-0.5194,-0.4243,0.1926,-0.8781
2019-01-28 09:00:00,-2.5114,2.3678,0.9829,-0.7147,0.1445
2019-01-28 10:00:00,1.1311,0.8382,0.0332,-0.782,-0.0872
2019-01-28 11:00:00,-1.0575,-0.8426,1.0456,-1.0275,-1.0496
2019-01-28 12:00:00,-0.7357,-0.619,2.624,0.0453,-0.2786
2019-01-28 13:00:00,0.3947,1.2075,0.5355,0.0105,-0.2482
2019-01-28 14:00:00,-1.0521,1.5406,-0.7484,-2.1281,0.5791
2019-01-28 15:00:00,1.1588,1.4479,1.5789,-0.8291,1.1949
2019-01-28 16:00:00,-0.3051,-1.1975,1.2084,-0.8212,0.2363
2019-01-28 17:00:00,-1.3207,0.0892,-0.1129,1.0848,1.3421
2019-01-28 18:00:00,-0.2138,-0.4167,1.6913,0.7239,-0.6796
2019-01-28 19:00:00,0.9407,-0.057,1.7391,-0.1627,-0.5973
2019-01-28 20:00:00,0.0331,-1.3573,-1.1631,-0.5624,-1.1143
2019-01-28 21:00:00,-0.5229,-0.1479,-0.3103,0.581,0.9769
2019-01-28 22:00:00,-0.6904,0.0216,0.0881,0.206,-1.023
2019-01-28 23:00:00,1.2478,0.8049,0.7496,-0.4134,0.3503
2019-01-29 00:00:00,-0.2939,0.3611,-0.7926,0.5056,-0.1491
2019-01-29 01:00:00,1.8917,1.592,-0.721,-1.1518,0.2264
2019-01-29 02:00:00,0.285,0.0226,-0.2215,1.7791,0.6934
2019-01-29 03:00:00,-0.3544,-0.136,-1.0605,-0.8691,0.4211
2019-01-29 04:00:00,-0.6683,-0.0219,1.3329,-1.5205,-1.2458
2019-01-29 05:00:00,1.2287,0.6895,-1.7767,0.6519,1.4907
2019-01-29 06:00:00,1.8931,-0.5272,-0.7919,2.3461,0.5313
2019-01-29 07:00:00,2.5867,-0.5142,-1.9931,-0.7467,-1.0632
2019-01-29 08:00:00,0.8673,0.6706,-0.3372,1.5912,1.3638
2019-01-29 09:00:00,-0.3602,-2.1045,0.164,-0.2718,0.4105
2019-01-29 10:00:00,-0.269,0.0254,-0.9975,-0.2045,-2.4455
2019-01-29 11:00:00,1.194,0.364,-0.4215,0.0502,1.0612
2019-01-29 12:00:00,0.7275,-0.0034,1.9056,-1.2388,0.4365
2019-01-29 13:00:00,-0.5396,1.694,0.7981,1.0086,-0.9267
2019-01-29 14:00:00,0.886,-0.5895,0.483,0.6343,-1.1809
2019-01-29 15:00:00,-0.5566,-0.3873,0.7703,-0.0829,0.0156
2019-01-29 16:00:00,0.3701,-1.3158,0.4279,1.5167,0.2394
2019-01-29 17:00:00,0.644,1.171,-0.1789,1.9063,-0.0783
2019-01-29 18:00:00,-1.0111,-0.0268,0.7028,-0.1199,0.8407
2019-01-29 19:00:00,-0.9108,-0.3545,1.9454,-0.7394,-0.2371
2019-01-29 20:00:00,-1.2122,2.3144,1.0293,-1.3382,-1.3524
2019-01-29 21:00:00,0.419,0.2784,-0.1347,1.5284,0.645
2019-01-29 22:00:00,-0.6452,-1.1636,1.3835,0.437,-0.2773
2019-01-29 23:00:00,1.7102,1.7146,0.5426,-0.5304,-1.1886
2019-01-30 00:00:00,-0.6374,-0.5443,2.2794,-0.8499,-1.4961
2019-01-30 01:00:00,0.0817,-1.1503,-0.162,-1.0171,1.7831
